gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,tissue,age
GSE98816,GSM2614911,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614912,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614913,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614914,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614915,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614916,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614917,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614918,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614919,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614920,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614921,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614922,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614923,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614924,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614925,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614926,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614927,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614928,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614929,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614930,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614931,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614932,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614933,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614934,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614935,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614936,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614937,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614938,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614939,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614940,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614941,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614942,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614943,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614944,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614945,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614946,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614947,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614948,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614949,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614950,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614951,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614952,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614953,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614954,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614955,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614956,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614957,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614958,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614959,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614960,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614961,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614962,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614963,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614964,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614965,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614966,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614967,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614968,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614969,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614970,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614971,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614972,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614973,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614974,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614975,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614976,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614977,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614978,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614979,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614980,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614981,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614982,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614983,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614984,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614985,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614986,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614987,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614988,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614989,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614990,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614991,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614992,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614993,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614994,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614995,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614996,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614997,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614998,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614999,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615000,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615001,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615002,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615003,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615004,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615005,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615006,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615007,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615008,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615009,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615010,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615011,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615012,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615013,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615014,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615015,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615016,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615017,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615018,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615019,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615020,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615021,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615022,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615023,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615024,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615025,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615026,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615027,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615028,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615029,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615030,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615031,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615032,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615033,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615034,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615035,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615036,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615037,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615038,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615039,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615040,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615041,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615042,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615043,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615044,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615045,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615046,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615047,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615048,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615049,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615050,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615051,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615052,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615053,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615054,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615055,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615056,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615057,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615058,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615059,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615060,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615061,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615062,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615063,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615064,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615065,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615066,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615067,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615068,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615069,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615070,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615071,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615072,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615073,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615074,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615075,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615076,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615077,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615078,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615079,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615080,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615081,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615082,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615083,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615084,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615085,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615086,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615087,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615088,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615089,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615090,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615091,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615092,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615093,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615094,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615095,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615096,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615097,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615098,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615099,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615100,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615101,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615102,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615103,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615104,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615105,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615106,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615107,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615108,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615109,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615110,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615111,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615112,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615113,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615114,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615115,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615116,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615117,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615118,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615119,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615120,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615121,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615122,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615123,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615124,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615125,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615126,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615127,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615128,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615129,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615130,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615131,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615132,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615133,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615134,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615135,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615136,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615137,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615138,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615139,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615140,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615141,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615142,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615143,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615144,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615145,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615146,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615147,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615148,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615149,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615150,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615151,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615152,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615153,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615154,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615155,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615156,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615157,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615158,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615159,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615160,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615161,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615162,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615163,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615164,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615165,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615166,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615167,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615168,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615169,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615170,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615171,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615172,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615173,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615174,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615175,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615176,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615177,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615178,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615179,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615180,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615181,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615182,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615183,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615184,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615185,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615186,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615187,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615188,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615189,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615190,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615191,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615192,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615193,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615194,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615195,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615196,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615197,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615198,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615199,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615200,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615201,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615202,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615203,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615204,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615205,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615206,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2615207,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
