gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,brain_area
GSE114000,GSM3128475,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128475/suppl/GSM3128475_115H3_S216.count.txt.gz,Cortex
GSE114000,GSM3128476,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128476/suppl/GSM3128476_115H4_S224.count.txt.gz,Cortex
GSE114000,GSM3128477,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128477/suppl/GSM3128477_115H5_S232.count.txt.gz,Cortex
GSE114000,GSM3128478,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128478/suppl/GSM3128478_115H8_S256.count.txt.gz,Cortex
GSE114000,GSM3128479,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128479/suppl/GSM3128479_115H9_S264.count.txt.gz,Cortex
GSE114000,GSM3128480,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128480/suppl/GSM3128480_118A10_S169.count.txt.gz,Hippocampus
GSE114000,GSM3128481,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128481/suppl/GSM3128481_118A11_S177.count.txt.gz,Hippocampus
GSE114000,GSM3128482,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128482/suppl/GSM3128482_118A1_S97.count.txt.gz,Hippocampus
GSE114000,GSM3128483,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128483/suppl/GSM3128483_118A3_S113.count.txt.gz,Hippocampus
GSE114000,GSM3128484,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128484/suppl/GSM3128484_118A4_S121.count.txt.gz,Hippocampus
GSE114000,GSM3128485,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128485/suppl/GSM3128485_118A5_S129.count.txt.gz,Hippocampus
GSE114000,GSM3128486,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128486/suppl/GSM3128486_118A6_S137.count.txt.gz,Hippocampus
GSE114000,GSM3128487,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128487/suppl/GSM3128487_118A7_S145.count.txt.gz,Hippocampus
GSE114000,GSM3128488,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128488/suppl/GSM3128488_118A8_S153.count.txt.gz,Hippocampus
GSE114000,GSM3128489,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128489/suppl/GSM3128489_118A9_S161.count.txt.gz,Hippocampus
GSE114000,GSM3128490,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128490/suppl/GSM3128490_118B1_S98.count.txt.gz,Hippocampus
GSE114000,GSM3128491,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128491/suppl/GSM3128491_118B2_S106.count.txt.gz,Hippocampus
GSE114000,GSM3128492,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128492/suppl/GSM3128492_118B5_S130.count.txt.gz,Hippocampus
GSE114000,GSM3128493,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128493/suppl/GSM3128493_118B6_S138.count.txt.gz,Hippocampus
GSE114000,GSM3128494,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128494/suppl/GSM3128494_118B7_S146.count.txt.gz,Hippocampus
GSE114000,GSM3128495,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128495/suppl/GSM3128495_118C11_S179.count.txt.gz,Hippocampus
GSE114000,GSM3128496,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128496/suppl/GSM3128496_118C3_S115.count.txt.gz,Hippocampus
GSE114000,GSM3128497,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128497/suppl/GSM3128497_118C4_S123.count.txt.gz,Hippocampus
GSE114000,GSM3128498,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128498/suppl/GSM3128498_118C6_S139.count.txt.gz,Hippocampus
GSE114000,GSM3128499,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128499/suppl/GSM3128499_118C7_S147.count.txt.gz,Hippocampus
GSE114000,GSM3128500,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128500/suppl/GSM3128500_118C8_S155.count.txt.gz,Hippocampus
GSE114000,GSM3128501,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128501/suppl/GSM3128501_118C9_S163.count.txt.gz,Hippocampus
GSE114000,GSM3128502,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128502/suppl/GSM3128502_118D10_S172.count.txt.gz,Hippocampus
GSE114000,GSM3128503,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128503/suppl/GSM3128503_118D2_S108.count.txt.gz,Hippocampus
GSE114000,GSM3128504,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128504/suppl/GSM3128504_118D3_S116.count.txt.gz,Hippocampus
GSE114000,GSM3128505,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128505/suppl/GSM3128505_118D4_S124.count.txt.gz,Hippocampus
GSE114000,GSM3128506,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128506/suppl/GSM3128506_118D5_S132.count.txt.gz,Hippocampus
GSE114000,GSM3128507,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128507/suppl/GSM3128507_118D6_S140.count.txt.gz,Hippocampus
GSE114000,GSM3128508,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128508/suppl/GSM3128508_118D7_S148.count.txt.gz,Hippocampus
GSE114000,GSM3128509,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128509/suppl/GSM3128509_118D8_S156.count.txt.gz,Hippocampus
GSE114000,GSM3128510,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128510/suppl/GSM3128510_118D9_S164.count.txt.gz,Hippocampus
GSE114000,GSM3128511,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128511/suppl/GSM3128511_118E12_S189.count.txt.gz,Hippocampus
GSE114000,GSM3128512,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128512/suppl/GSM3128512_118E1_S101.count.txt.gz,Hippocampus
GSE114000,GSM3128513,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128513/suppl/GSM3128513_118E2_S109.count.txt.gz,Hippocampus
GSE114000,GSM3128514,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128514/suppl/GSM3128514_118E3_S117.count.txt.gz,Hippocampus
GSE114000,GSM3128515,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128515/suppl/GSM3128515_118E4_S125.count.txt.gz,Hippocampus
GSE114000,GSM3128516,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128516/suppl/GSM3128516_118E5_S133.count.txt.gz,Hippocampus
GSE114000,GSM3128517,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128517/suppl/GSM3128517_118E6_S141.count.txt.gz,Hippocampus
GSE114000,GSM3128518,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128518/suppl/GSM3128518_118E7_S149.count.txt.gz,Hippocampus
GSE114000,GSM3128519,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128519/suppl/GSM3128519_118F1_S102.count.txt.gz,Hippocampus
GSE114000,GSM3128520,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128520/suppl/GSM3128520_118F2_S110.count.txt.gz,Hippocampus
GSE114000,GSM3128521,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128521/suppl/GSM3128521_118F3_S118.count.txt.gz,Hippocampus
GSE114000,GSM3128522,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128522/suppl/GSM3128522_118F6_S142.count.txt.gz,Hippocampus
GSE114000,GSM3128523,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128523/suppl/GSM3128523_118F7_S150.count.txt.gz,Hippocampus
GSE114000,GSM3128524,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128524/suppl/GSM3128524_118F8_S158.count.txt.gz,Hippocampus
GSE114000,GSM3128525,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128525/suppl/GSM3128525_118F9_S166.count.txt.gz,Hippocampus
GSE114000,GSM3128526,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128526/suppl/GSM3128526_118G10_S175.count.txt.gz,Hippocampus
GSE114000,GSM3128527,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128527/suppl/GSM3128527_118G11_S183.count.txt.gz,Hippocampus
GSE114000,GSM3128528,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128528/suppl/GSM3128528_118G1_S103.count.txt.gz,Hippocampus
GSE114000,GSM3128529,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128529/suppl/GSM3128529_118G3_S119.count.txt.gz,Hippocampus
GSE114000,GSM3128530,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128530/suppl/GSM3128530_118G7_S151.count.txt.gz,Hippocampus
GSE114000,GSM3128531,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128531/suppl/GSM3128531_118G8_S159.count.txt.gz,Hippocampus
GSE114000,GSM3128532,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128532/suppl/GSM3128532_118G9_S167.count.txt.gz,Hippocampus
GSE114000,GSM3128533,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128533/suppl/GSM3128533_118H10_S176.count.txt.gz,Hippocampus
GSE114000,GSM3128534,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128534/suppl/GSM3128534_118H1_S104.count.txt.gz,Hippocampus
GSE114000,GSM3128535,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128535/suppl/GSM3128535_118H2_S112.count.txt.gz,Hippocampus
GSE114000,GSM3128536,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128536/suppl/GSM3128536_118H3_S120.count.txt.gz,Hippocampus
GSE114000,GSM3128537,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128537/suppl/GSM3128537_118H5_S136.count.txt.gz,Hippocampus
GSE114000,GSM3128538,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128538/suppl/GSM3128538_118H6_S144.count.txt.gz,Hippocampus
GSE114000,GSM3128539,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128539/suppl/GSM3128539_118H7_S152.count.txt.gz,Hippocampus
GSE114000,GSM3128540,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128540/suppl/GSM3128540_118H8_S160.count.txt.gz,Hippocampus
GSE114000,GSM3128541,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128541/suppl/GSM3128541_125A1_S193.count.txt.gz,Cortex
GSE114000,GSM3128542,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128542/suppl/GSM3128542_125A2_S201.count.txt.gz,Cortex
GSE114000,GSM3128543,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128543/suppl/GSM3128543_125A3_S209.count.txt.gz,Cortex
GSE114000,GSM3128544,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128544/suppl/GSM3128544_125A4_S217.count.txt.gz,Cortex
GSE114000,GSM3128545,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128545/suppl/GSM3128545_125A5_S225.count.txt.gz,Cortex
GSE114000,GSM3128546,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128546/suppl/GSM3128546_125A6_S233.count.txt.gz,Cortex
GSE114000,GSM3128547,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128547/suppl/GSM3128547_125A8_S249.count.txt.gz,Cortex
GSE114000,GSM3128548,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128548/suppl/GSM3128548_125A9_S257.count.txt.gz,Cortex
GSE114000,GSM3128549,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128549/suppl/GSM3128549_125B10_S266.count.txt.gz,Cortex
GSE114000,GSM3128550,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128550/suppl/GSM3128550_125B11_S274.count.txt.gz,Cortex
GSE114000,GSM3128551,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128551/suppl/GSM3128551_125B3_S210.count.txt.gz,Cortex
GSE114000,GSM3128552,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128552/suppl/GSM3128552_125B4_S218.count.txt.gz,Cortex
GSE114000,GSM3128553,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128553/suppl/GSM3128553_125B5_S226.count.txt.gz,Cortex
GSE114000,GSM3128554,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128554/suppl/GSM3128554_125B6_S234.count.txt.gz,Cortex
GSE114000,GSM3128555,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128555/suppl/GSM3128555_125B7_S242.count.txt.gz,Cortex
GSE114000,GSM3128556,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128556/suppl/GSM3128556_125B8_S250.count.txt.gz,Cortex
GSE114000,GSM3128557,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128557/suppl/GSM3128557_125B9_S258.count.txt.gz,Cortex
GSE114000,GSM3128558,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128558/suppl/GSM3128558_125C10_S267.count.txt.gz,Cortex
GSE114000,GSM3128559,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128559/suppl/GSM3128559_125C12_S283.count.txt.gz,Cortex
GSE114000,GSM3128560,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128560/suppl/GSM3128560_125C1_S195.count.txt.gz,Cortex
GSE114000,GSM3128561,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128561/suppl/GSM3128561_125C2_S203.count.txt.gz,Cortex
GSE114000,GSM3128562,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128562/suppl/GSM3128562_125C3_S211.count.txt.gz,Cortex
GSE114000,GSM3128563,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128563/suppl/GSM3128563_125C4_S219.count.txt.gz,Cortex
GSE114000,GSM3128564,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128564/suppl/GSM3128564_125C5_S227.count.txt.gz,Cortex
GSE114000,GSM3128565,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128565/suppl/GSM3128565_125C7_S243.count.txt.gz,Cortex
GSE114000,GSM3128566,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128566/suppl/GSM3128566_125C8_S251.count.txt.gz,Cortex
GSE114000,GSM3128567,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128567/suppl/GSM3128567_125D10_S268.count.txt.gz,Cortex
GSE114000,GSM3128568,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128568/suppl/GSM3128568_125D12_S284.count.txt.gz,Cortex
GSE114000,GSM3128569,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128569/suppl/GSM3128569_125D1_S196.count.txt.gz,Cortex
GSE114000,GSM3128570,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128570/suppl/GSM3128570_125D2_S204.count.txt.gz,Cortex
GSE114000,GSM3128571,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128571/suppl/GSM3128571_125D3_S212.count.txt.gz,Cortex
GSE114000,GSM3128572,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128572/suppl/GSM3128572_125D5_S228.count.txt.gz,Cortex
GSE114000,GSM3128573,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128573/suppl/GSM3128573_125D7_S244.count.txt.gz,Cortex
GSE114000,GSM3128574,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128574/suppl/GSM3128574_125D9_S260.count.txt.gz,Cortex
GSE114000,GSM3128575,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128575/suppl/GSM3128575_125E11_S277.count.txt.gz,Cortex
GSE114000,GSM3128576,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128576/suppl/GSM3128576_125E12_S285.count.txt.gz,Cortex
GSE114000,GSM3128577,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128577/suppl/GSM3128577_125E1_S197.count.txt.gz,Cortex
GSE114000,GSM3128578,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128578/suppl/GSM3128578_125E2_S205.count.txt.gz,Cortex
GSE114000,GSM3128579,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128579/suppl/GSM3128579_125E3_S213.count.txt.gz,Cortex
GSE114000,GSM3128580,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128580/suppl/GSM3128580_125E5_S229.count.txt.gz,Cortex
GSE114000,GSM3128581,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128581/suppl/GSM3128581_125E6_S237.count.txt.gz,Cortex
GSE114000,GSM3128582,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128582/suppl/GSM3128582_125E7_S245.count.txt.gz,Cortex
GSE114000,GSM3128583,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128583/suppl/GSM3128583_125E8_S253.count.txt.gz,Cortex
GSE114000,GSM3128584,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128584/suppl/GSM3128584_125E9_S261.count.txt.gz,Cortex
GSE114000,GSM3128585,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128585/suppl/GSM3128585_125F10_S270.count.txt.gz,Cortex
GSE114000,GSM3128586,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128586/suppl/GSM3128586_125F11_S278.count.txt.gz,Cortex
GSE114000,GSM3128587,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128587/suppl/GSM3128587_125F1_S198.count.txt.gz,Cortex
GSE114000,GSM3128588,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128588/suppl/GSM3128588_125F2_S206.count.txt.gz,Cortex
GSE114000,GSM3128589,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128589/suppl/GSM3128589_125F4_S222.count.txt.gz,Cortex
GSE114000,GSM3128590,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128590/suppl/GSM3128590_125F5_S230.count.txt.gz,Cortex
GSE114000,GSM3128591,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128591/suppl/GSM3128591_125F6_S238.count.txt.gz,Cortex
GSE114000,GSM3128592,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128592/suppl/GSM3128592_125F7_S246.count.txt.gz,Cortex
GSE114000,GSM3128593,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128593/suppl/GSM3128593_125F8_S254.count.txt.gz,Cortex
GSE114000,GSM3128594,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128594/suppl/GSM3128594_125F9_S262.count.txt.gz,Cortex
GSE114000,GSM3128595,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128595/suppl/GSM3128595_125G10_S271.count.txt.gz,Cortex
GSE114000,GSM3128596,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128596/suppl/GSM3128596_125G11_S279.count.txt.gz,Cortex
GSE114000,GSM3128597,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128597/suppl/GSM3128597_125G2_S207.count.txt.gz,Cortex
GSE114000,GSM3128598,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128598/suppl/GSM3128598_125G4_S223.count.txt.gz,Cortex
GSE114000,GSM3128599,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128599/suppl/GSM3128599_125G5_S231.count.txt.gz,Cortex
GSE114000,GSM3128600,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128600/suppl/GSM3128600_125G7_S247.count.txt.gz,Cortex
GSE114000,GSM3128601,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128601/suppl/GSM3128601_125G8_S255.count.txt.gz,Cortex
GSE114000,GSM3128602,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128602/suppl/GSM3128602_125G9_S263.count.txt.gz,Cortex
GSE114000,GSM3128603,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128603/suppl/GSM3128603_125H10_S272.count.txt.gz,Cortex
GSE114000,GSM3128604,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128604/suppl/GSM3128604_125H11_S280.count.txt.gz,Cortex
GSE114000,GSM3128605,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128605/suppl/GSM3128605_125H1_S200.count.txt.gz,Cortex
GSE114000,GSM3128606,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128606/suppl/GSM3128606_125H2_S208.count.txt.gz,Cortex
GSE114000,GSM3128607,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128607/suppl/GSM3128607_125H3_S216.count.txt.gz,Cortex
GSE114000,GSM3128608,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128608/suppl/GSM3128608_125H4_S224.count.txt.gz,Cortex
GSE114000,GSM3128609,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128609/suppl/GSM3128609_125H5_S232.count.txt.gz,Cortex
GSE114000,GSM3128610,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128610/suppl/GSM3128610_125H6_S240.count.txt.gz,Cortex
GSE114000,GSM3128611,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128611/suppl/GSM3128611_125H7_S248.count.txt.gz,Cortex
GSE114000,GSM3128612,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128612/suppl/GSM3128612_125H8_S256.count.txt.gz,Cortex
