gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,age
GSE129114,GSM3693799,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693800,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693801,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693802,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693803,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693804,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693805,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693806,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693807,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693808,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693809,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693810,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693811,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693812,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693813,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693814,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693815,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693816,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693817,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693818,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693819,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693820,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693821,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693822,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693823,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693824,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693825,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693826,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693827,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693828,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693829,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693830,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693831,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693832,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693833,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693834,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693835,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693836,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693837,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693838,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693839,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693840,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693841,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693842,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693843,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693844,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693845,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693846,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693847,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693848,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693849,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693850,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693851,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693852,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693853,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693854,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693855,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693856,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693857,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693858,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693859,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693860,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693861,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693862,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693863,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693864,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693865,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693866,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693867,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693868,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693869,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693870,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693871,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693872,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693873,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693874,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693875,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693876,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693877,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693878,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693879,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693880,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693881,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693882,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693883,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693884,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693885,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693886,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693887,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693888,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693889,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693890,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693891,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693892,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693893,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693894,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693895,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693896,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693897,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693898,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693899,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693900,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693901,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693902,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693903,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693904,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693905,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693906,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693907,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693908,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693909,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693910,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693911,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693912,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693913,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693914,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693915,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693916,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693917,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693918,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693919,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693920,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693921,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693922,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693923,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693924,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693925,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693926,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693927,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693928,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693929,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693930,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693931,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693932,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693933,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693934,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693935,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693936,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693937,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693938,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693939,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693940,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693941,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693942,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693943,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693944,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693945,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693946,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693947,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693948,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693949,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693950,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693951,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693952,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693953,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693954,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693955,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693956,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693957,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693958,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693959,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693960,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693961,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693962,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693963,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693964,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693965,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693966,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693967,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693968,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693969,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693970,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693971,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693972,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693973,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693974,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693975,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693976,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693977,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693978,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693979,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693980,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693981,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693982,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693983,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693984,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693985,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693986,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693987,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693988,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693989,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693990,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693991,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693992,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693993,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693994,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693995,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693996,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693997,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693998,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3693999,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694000,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694001,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694002,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694003,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694004,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694005,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694006,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694007,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694008,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694009,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694010,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694011,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694012,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694013,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694014,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694015,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694016,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694017,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694018,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694019,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694020,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694021,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694022,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694023,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694024,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694025,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694026,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694027,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694028,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694029,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694030,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694031,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694032,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694033,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694034,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694035,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694036,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694037,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694038,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694039,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694040,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694041,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694042,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694043,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694044,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694045,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694046,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694047,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694048,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694050,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694052,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694054,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694056,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694058,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694060,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694063,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694065,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694067,neural crest and neural tube,Mus musculus,NONE,E9.5
