gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,tissue,age
GSE123025,GSM3493097,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493098,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493099,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493100,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493101,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493102,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493103,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493104,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493105,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493106,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493107,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493108,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493109,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493110,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493111,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493112,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493113,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493114,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493115,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493116,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493117,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493118,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493119,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493120,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493121,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493122,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493123,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493124,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493125,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493126,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493127,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493128,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493129,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493130,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493131,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493132,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493133,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493134,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493135,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493136,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493137,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493138,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493139,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493140,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493141,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493142,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493143,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493144,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493145,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493146,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493147,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493148,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493149,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493150,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493151,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493152,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493153,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493154,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493155,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493156,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493157,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493158,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493159,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493160,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493161,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493162,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493163,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493164,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493165,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493166,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493167,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493168,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493169,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493170,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493171,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493172,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493173,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493174,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493175,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493176,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493177,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493178,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493179,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493180,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493181,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493182,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493183,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493184,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493185,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493186,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493187,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493188,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493189,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493190,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493191,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493192,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493193,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493194,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493195,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493196,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493197,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493198,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493199,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493200,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493201,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493202,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493203,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493204,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493205,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493206,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493207,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493208,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493209,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493210,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493211,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493212,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493213,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493214,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493215,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493216,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493217,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493218,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493219,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493220,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493221,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493222,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493223,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493224,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493225,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493226,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493227,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493228,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493229,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493230,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493231,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493232,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493233,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493234,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493235,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493236,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493237,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493238,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493239,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493240,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493241,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493242,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493243,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493244,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493245,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493246,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493247,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493248,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493249,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493250,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493251,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493252,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493253,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493254,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493255,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493256,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493257,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493258,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493259,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493260,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493261,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493262,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493263,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493264,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493265,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493266,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493267,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493268,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493269,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493270,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493271,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493272,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493273,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493274,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493275,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493276,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493277,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493278,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493279,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493280,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493281,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493282,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493283,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493284,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493285,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493286,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493287,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493288,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493289,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493290,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493291,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493292,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493293,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493294,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493295,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493296,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493297,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493298,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493299,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493300,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493301,Brain myeloid cell,Mus musculus,NONE,CP,P7
GSE123025,GSM3493302,Brain myeloid cell,Mus musculus,NONE,CP,P60
GSE123025,GSM3493303,Brain myeloid cell,Mus musculus,NONE,CP,P60
